recording_id,time_seconds,EEG Fpz-Cz,EEG Pz-Oz
SC4001E0,4.0,-2.5084249084249082e-05,3.6747252747252874e-06
SC4001E0,4.01,-3.886886446886446e-05,2.9069597069597193e-06
SC4001E0,4.02,-5.846739926739926e-05,1.2380952380953613e-07
SC4001E0,4.03,-6.55003663003663e-05,-5.634432234432222e-06
SC4001E0,4.04,-9.091282051282052e-05,-8.609523809523798e-06
SC4001E0,4.05,-8.866227106227106e-05,-9.281318681318669e-06
SC4001E0,4.06,-8.969377289377288e-05,-5.058608058608046e-06
SC4001E0,4.07,-8.81934065934066e-05,-2.3714285714285596e-06
SC4001E0,4.08,-8.378608058608059e-05,-3.5604395604394376e-07
SC4001E0,4.09,-8.106666666666665e-05,4.826373626373638e-06
SC4001E0,4.1,-6.362490842490843e-05,2.7150183150183276e-06
SC4001E0,4.11,-5.546666666666667e-05,6.99633699633712e-07
SC4001E0,4.12,-3.8024908424908424e-05,2.197802197802321e-07
SC4001E0,4.13,-2.424029304029304e-05,-7.399267399267277e-07
SC4001E0,4.14,-1.28e-05,3.0029304029304153e-06
SC4001E0,4.15,3.2820512820512804e-07,1.6593406593406715e-06
SC4001E0,4.16,5.673260073260072e-06,3.0029304029304153e-06
SC4001E0,4.17,9.986813186813187e-06,1.2754578754578877e-06
SC4001E0,4.18,1.7676190476190476e-05,1.8512820512820636e-06
SC4001E0,4.19,1.983296703296703e-05,-1.9875457875457753e-06
SC4001E0,4.2,2.3396336996336995e-05,-5.538461538461527e-06
SC4001E0,4.21,1.9457875457875454e-05,-4.0029304029303905e-06
SC4001E0,4.22,2.18021978021978e-05,-1.7956043956043834e-06
SC4001E0,4.23,2.5646886446886446e-05,1.4673992673992796e-06
SC4001E0,4.24,1.7676190476190476e-05,1.94725274725276e-06
SC4001E0,4.25,1.6550915750915747e-05,-6.439560439560317e-07
SC4001E0,4.26,9.049084249084249e-06,2.2351648351648477e-06
SC4001E0,4.27,-1.8285714285714286e-06,2.5230769230769354e-06
SC4001E0,4.28,-1.711355311355311e-05,1.2380952380953613e-07
SC4001E0,4.29,-3.221098901098901e-05,-8.358974358974236e-07
SC4001E0,4.3,-3.886886446886446e-05,-3.1391941391941272e-06
SC4001E0,4.31,-7.778461538461538e-05,-3.2351648351648233e-06
SC4001E0,4.32,-7.684688644688644e-05,-4.578754578754567e-06
SC4001E0,4.33,-7.412747252747253e-05,-3.715018315018303e-06
SC4001E0,4.34,-6.728205128205128e-05,-6.306227106227094e-06
SC4001E0,4.35,-4.89025641025641e-05,-6.018315018315006e-06
SC4001E0,4.36,-4.3182417582417586e-05,-3.715018315018303e-06
SC4001E0,4.37,-2.6397069597069595e-05,-3.523076923076911e-06
SC4001E0,4.38,5.11062271062271e-06,-4.386813186813175e-06
SC4001E0,4.39,1.9926739926739927e-05,-4.194871794871783e-06
SC4001E0,4.4,2.3958974358974356e-05,-4.770695970695959e-06
SC4001E0,4.41,3.5961904761904764e-05,-2.0835164835164718e-06
SC4001E0,4.42,4.787106227106227e-05,-1.3157509157509035e-06
SC4001E0,4.43,5.096556776556776e-05,-5.730402930402918e-06
SC4001E0,4.44,5.0121611721611716e-05,-8.129670329670318e-06
SC4001E0,4.45,5.4060073260073254e-05,-9.665201465201453e-06
SC4001E0,4.46,5.752967032967033e-05,-5.730402930402918e-06
SC4001E0,4.47,5.4247619047619045e-05,-4.674725274725262e-06
SC4001E0,4.48,5.518534798534798e-05,-2.275457875457863e-06
SC4001E0,4.49,5.096556776556776e-05,-3.715018315018303e-06
SC4001E0,4.5,4.730842490842491e-05,7.956043956044079e-07
SC4001E0,4.51,4.674578754578754e-05,4.05860805860807e-06
SC4001E0,4.52,3.8493772893772893e-05,1.0008791208791221e-05
SC4001E0,4.53,3.9806593406593406e-05,1.1640293040293054e-05
SC4001E0,4.54,3.614945054945055e-05,6.361904761904774e-06
SC4001E0,4.55,4.083809523809523e-05,3.6747252747252874e-06
SC4001E0,4.56,3.915018315018315e-05,3.0029304029304153e-06
SC4001E0,4.57,3.1460805860805854e-05,5.210256410256422e-06
SC4001E0,4.58,3.4836630036630035e-05,2.7150183150183276e-06
SC4001E0,4.59,3.905641025641026e-05,3.1948717948718075e-06
SC4001E0,4.6,1.3831501831501831e-05,5.306227106227118e-06
SC4001E0,4.61,6.798534798534798e-06,4.538461538461551e-06
SC4001E0,4.62,-9.142857142857142e-06,8.91575091575104e-07
SC4001E0,4.63,-2.1989743589743588e-05,6.03663003663016e-07
SC4001E0,4.64,-5.0965567765567766e-05,5.0769230769232e-07
SC4001E0,4.65,-5.912380952380953e-05,-1.4117216117215996e-06
SC4001E0,4.66,-5.827985347985348e-05,-4.520146520146397e-07
SC4001E0,4.67,-6.165567765567766e-05,3.1948717948718075e-06
SC4001E0,4.68,-5.2653479853479846e-05,5.97802197802199e-06
SC4001E0,4.69,-3.718095238095238e-05,8.185347985348e-06
SC4001E0,4.7,-2.3677655677655678e-05,8.281318681318694e-06
SC4001E0,4.71,-1.0783882783882786e-06,7.033699633699646e-06
SC4001E0,4.72,1.8895238095238093e-05,4.538461538461551e-06
SC4001E0,4.73,4.477655677655677e-05,2.0432234432234555e-06
SC4001E0,4.74,5.565421245421245e-05,-1.5076923076922954e-06
SC4001E0,4.75,6.362490842490843e-05,4.442490842490855e-06
SC4001E0,4.76,7.122051282051282e-05,6.169963369963382e-06
SC4001E0,4.77,7.440879120879122e-05,6.7457875457875576e-06
SC4001E0,4.78,7.581538461538462e-05,4.538461538461551e-06
SC4001E0,4.79,7.309597069597068e-05,2.6190476190476315e-06
SC4001E0,4.8,7.234578754578754e-05,-1.7956043956043834e-06
SC4001E0,4.81,7.619047619047618e-05,-3.2351648351648233e-06
SC4001E0,4.82,6.728205128205128e-05,2.5230769230769354e-06
SC4001E0,4.83,6.512527472527471e-05,1.0008791208791221e-05
SC4001E0,4.84,6.062417582417582e-05,1.1160439560439574e-05
SC4001E0,4.85,5.9686446886446885e-05,9.816849816849829e-06
SC4001E0,4.86,5.874871794871795e-05,8.953113553113564e-06
SC4001E0,4.87,5.19032967032967e-05,9.624908424908439e-06
SC4001E0,4.88,5.274725274725274e-05,8.85714285714287e-06
SC4001E0,4.89,6.906373626373626e-05,7.89743589743591e-06
SC4001E0,4.9,3.1179487179487176e-05,1.0584615384615396e-05
SC4001E0,4.91,5.030915750915751e-05,6.8417582417582545e-06
SC4001E0,4.92,4.562051282051282e-05,7.321611721611734e-06
SC4001E0,4.93,4.730842490842491e-05,2.7150183150183276e-06
SC4001E0,4.94,4.177582417582417e-05,6.553846153846166e-06
SC4001E0,4.95,4.0369230769230764e-05,4.922344322344335e-06
SC4001E0,4.96,3.868131868131868e-05,1.0200732600732613e-05
SC4001E0,4.97,3.3898901098901096e-05,1.2600000000000013e-05
SC4001E0,4.98,3.399267399267399e-05,1.2504029304029315e-05
SC4001E0,4.99,2.7897435897435898e-05,1.125641025641027e-05
SC4001E0,5.0,2.6584615384615385e-05,1.2216117216117229e-05
SC4001E0,5.01,2.63032967032967e-05,1.077655677655679e-05
SC4001E0,5.02,2.5834432234432233e-05,1.096849816849818e-05
SC4001E0,5.03,1.6738461538461537e-05,8.761172161172174e-06
SC4001E0,5.04,1.5894505494505494e-05,9.528937728937741e-06
SC4001E0,5.05,1.598827838827839e-05,6.93772893772895e-06
SC4001E0,5.06,1.3456410256410256e-05,2.9069597069597193e-06
SC4001E0,5.07,1.2143589743589743e-05,5.402197802197814e-06
SC4001E0,5.08,1.4206593406593406e-05,7.41758241758243e-06
SC4001E0,5.09,8.861538461538462e-06,5.210256410256422e-06
SC4001E0,5.1,7.548717948717948e-06,4.826373626373638e-06
SC4001E0,5.11,5.767032967032966e-06,6.553846153846166e-06
SC4001E0,5.12,3.2820512820512804e-07,8.665201465201478e-06
SC4001E0,5.13,1.7347985347985345e-06,5.6901098901099026e-06
SC4001E0,5.14,-8.908424908424909e-07,7.321611721611734e-06
SC4001E0,5.15,3.891575091575091e-06,6.649816849816862e-06
SC4001E0,5.16,2.864761904761905e-05,3.0989010989011114e-06
SC4001E0,5.17,-9.142857142857142e-06,5.402197802197814e-06
SC4001E0,5.18,1.5050549450549449e-05,2.5230769230769354e-06
SC4001E0,5.19,1.5144322344322342e-05,5.01831501831503e-06
SC4001E0,5.2,2.574065934065934e-05,5.786080586080598e-06
SC4001E0,5.21,1.9551648351648353e-05,4.346520146520159e-06
SC4001E0,5.22,1.6175824175824176e-05,3.0989010989011114e-06
SC4001E0,5.23,2.9585347985347984e-05,4.922344322344335e-06
SC4001E0,5.24,3.277362637362637e-05,2.5230769230769354e-06
SC4001E0,5.25,3.08981684981685e-05,1.2754578754578877e-06
SC4001E0,5.26,2.9960439560439558e-05,1.0835164835164958e-06
SC4001E0,5.27,2.864761904761905e-05,-2.8512820512820394e-06
SC4001E0,5.28,3.1179487179487176e-05,2.7838827838840117e-08
SC4001E0,5.29,2.8928937728937728e-05,7.225641025641038e-06
SC4001E0,5.3,2.855384615384615e-05,7.513553113553125e-06
SC4001E0,5.31,2.5459340659340656e-05,9.912820512820525e-06
SC4001E0,5.32,1.7394871794871793e-05,1.480732600732602e-05
SC4001E0,5.33,1.4769230769230768e-05,1.2600000000000013e-05
SC4001E0,5.34,1.711355311355311e-05,7.129670329670342e-06
SC4001E0,5.35,1.6832234432234432e-05,6.073992673992687e-06
SC4001E0,5.36,1.1768498168498167e-05,4.634432234432247e-06
SC4001E0,5.37,1.5050549450549449e-05,-4.520146520146397e-07
SC4001E0,5.38,1.3175091575091573e-05,-1.2197802197802074e-06
SC4001E0,5.39,1.1299633699633698e-05,1.2380952380953613e-07
SC4001E0,5.4,4.454212454212454e-06,3.770695970695983e-06
SC4001E0,5.41,4.079120879120879e-06,3.866666666666679e-06
SC4001E0,5.42,1.7347985347985345e-06,2.197802197802321e-07
SC4001E0,5.43,5.298168498168498e-06,1.6593406593406715e-06
SC4001E0,5.44,1.6644688644688645e-05,6.03663003663016e-07
SC4001E0,5.45,-1.4394139194139194e-05,1.2754578754578877e-06
SC4001E0,5.46,6.517216117216117e-06,3.962637362637375e-06
SC4001E0,5.47,5.86080586080586e-06,2.3311355311355437e-06
SC4001E0,5.48,6.235897435897436e-06,2.1391941391941516e-06
SC4001E0,5.49,1.3456410256410256e-05,-8.358974358974236e-07
SC4001E0,5.5,1.4769230769230768e-05,1.2754578754578877e-06
SC4001E0,5.51,1.1487179487179487e-05,5.786080586080598e-06
SC4001E0,5.52,1.2237362637362637e-05,4.634432234432247e-06
SC4001E0,5.53,6.9860805860805854e-06,6.361904761904774e-06
SC4001E0,5.54,1.308131868131868e-05,1.3714285714285837e-06
SC4001E0,5.55,7.267399267399267e-06,5.0769230769232e-07
SC4001E0,5.56,6.892307692307691e-06,9.875457875457997e-07
SC4001E0,5.57,6.048351648351648e-06,1.2754578754578877e-06
SC4001E0,5.58,-2.203663003663004e-06,4.442490842490855e-06
SC4001E0,5.59,-9.142857142857142e-06,8.56923076923078e-06
SC4001E0,5.6,-8.392673992673992e-06,1.0104761904761916e-05
SC4001E0,5.61,-7.361172161172161e-06,6.553846153846166e-06
SC4001E0,5.62,-8.392673992673992e-06,2.197802197802321e-07
SC4001E0,5.63,-6.798534798534798e-06,7.956043956044079e-07
SC4001E0,5.64,-1.0736996336996337e-05,-1.2197802197802074e-06
SC4001E0,5.65,-1.1768498168498169e-05,-2.659340659340647e-06
SC4001E0,5.66,-1.0361904761904761e-05,-2.563369963369951e-06
SC4001E0,5.67,-7.079853479853479e-06,-3.043223443223431e-06
SC4001E0,5.68,-1.3925274725274725e-05,1.3714285714285837e-06
SC4001E0,5.69,-1.5050549450549449e-05,5.0769230769232e-07
SC4001E0,5.7,-1.3268864468864469e-05,-1.6036630036629915e-06
SC4001E0,5.71,-1.4112820512820512e-05,-2.563369963369951e-06
SC4001E0,5.72,-1.551941391941392e-05,-2.275457875457863e-06
SC4001E0,5.73,-2.3771428571428573e-05,-4.520146520146397e-07
SC4001E0,5.74,-2.5834432234432233e-05,-4.520146520146397e-07
SC4001E0,5.75,-2.4802930402930403e-05,3.1948717948718075e-06
SC4001E0,5.76,-4.618315018315018e-05,2.5230769230769354e-06
SC4001E0,5.77,-5.893626373626373e-05,2.2351648351648477e-06
SC4001E0,5.78,-8.884981684981685e-05,5.306227106227118e-06
SC4001E0,5.79,-9.372600732600732e-05,-6.439560439560317e-07
SC4001E0,5.8,-0.0001165128205128205,1.6593406593406715e-06
SC4001E0,5.81,-0.00012138901098901098,2.7838827838840117e-08
SC4001E0,5.82,-0.00012157655677655676,1.7553113553113676e-06
SC4001E0,5.83,-0.0001210139194139194,2.6190476190476315e-06
SC4001E0,5.84,-0.00012054505494505494,2.197802197802321e-07
SC4001E0,5.85,-0.00012035750915750915,-9.318681318681197e-07
SC4001E0,5.86,-0.00011801318681318681,-4.520146520146397e-07
SC4001E0,5.87,-0.00011238681318681318,-2.563369963369951e-06
SC4001E0,5.88,-0.00010432234432234431,-4.194871794871783e-06
SC4001E0,5.89,-9.091282051282052e-05,-5.634432234432222e-06
SC4001E0,5.9,-8.125421245421244e-05,-6.114285714285702e-06
SC4001E0,5.91,-7.234578754578754e-05,-9.377289377289365e-06
SC4001E0,5.92,-7.140805860805861e-05,-1.024102564102563e-05
SC4001E0,5.93,-6.024908424908424e-05,-1.1008791208791196e-05
SC4001E0,5.94,-5.6498168498168496e-05,-1.1296703296703285e-05
SC4001E0,5.95,-5.274725274725274e-05,-1.3216117216117204e-05
SC4001E0,5.96,-5.1246886446886445e-05,-1.3599999999999988e-05
SC4001E0,5.97,-4.9465201465201463e-05,-1.6095238095238083e-05
SC4001E0,5.98,-5.368498168498169e-05,-1.0145054945054933e-05
SC4001E0,5.99,-4.9652747252747254e-05,-6.978021978021966e-06
SC4001E0,6.0,-5.3966300366300366e-05,-1.4117216117215996e-06
SC4001E0,6.01,-5.387252747252747e-05,-8.358974358974236e-07
SC4001E0,6.02,-5.3497435897435896e-05,-1.8915750915750792e-06
SC4001E0,6.03,-5.668571428571428e-05,-5.1545787545787424e-06
SC4001E0,6.04,-5.593553113553113e-05,-7.937728937728926e-06
SC4001E0,6.05,-5.0871794871794864e-05,-1.139267399267398e-05
SC4001E0,6.06,-5.443516483516483e-05,-1.024102564102563e-05
SC4001E0,6.07,-5.9967765567765564e-05,-8.033699633699622e-06
SC4001E0,6.08,-5.752967032967033e-05,-7.5538461538461415e-06
SC4001E0,6.09,-5.612307692307692e-05,-9.76117216117215e-06
SC4001E0,6.1,-6.606300366300366e-05,-1.4655677655677643e-05
SC4001E0,6.11,-6.568791208791208e-05,-1.3983882783882773e-05
SC4001E0,6.12,-7.075164835164836e-05,-1.4463736263736253e-05
SC4001E0,6.13,-7.243956043956043e-05,-1.3983882783882773e-05
SC4001E0,6.14,-6.409377289377289e-05,-1.2736263736263724e-05
SC4001E0,6.15,-6.259340659340658e-05,-1.1200732600732588e-05
SC4001E0,6.16,-5.7435897435897434e-05,-1.1776556776556765e-05
SC4001E0,6.17,-5.7154578754578755e-05,-1.024102564102563e-05
SC4001E0,6.18,-5.574798534798535e-05,-9.76117216117215e-06
SC4001E0,6.19,-6.062417582417582e-05,-6.978021978021966e-06
SC4001E0,6.2,-5.64043956043956e-05,-6.306227106227094e-06
SC4001E0,6.21,-5.903003663003663e-05,-6.786080586080574e-06
SC4001E0,6.22,-5.687326007326007e-05,-4.48278388278387e-06
SC4001E0,6.23,-5.7435897435897434e-05,-1.4117216117215996e-06
SC4001E0,6.24,-5.818608058608058e-05,9.875457875457997e-07
SC4001E0,6.25,-5.3966300366300366e-05,6.03663003663016e-07
SC4001E0,6.26,-5.134065934065934e-05,-1.0278388278388157e-06
SC4001E0,6.27,-5.0121611721611716e-05,-6.114285714285702e-06
SC4001E0,6.28,-4.862124542124542e-05,-1.1008791208791196e-05
SC4001E0,6.29,-4.5526739926739926e-05,-1.7150915750915738e-05
SC4001E0,6.3,-4.0369230769230764e-05,-2.003003663003662e-05
SC4001E0,6.31,-3.971282051282051e-05,-1.8782417582417572e-05
SC4001E0,6.32,-3.952527472527473e-05,-1.590329670329669e-05
SC4001E0,6.33,-3.6430769230769226e-05,-1.494358974358973e-05
SC4001E0,6.34,-4.4682783882783876e-05,-1.0720879120879108e-05
SC4001E0,6.35,-4.243223443223443e-05,-8.897435897435885e-06
SC4001E0,6.36,-4.308864468864469e-05,-8.99340659340658e-06
SC4001E0,6.37,-4.102564102564103e-05,-1.5807326007325996e-05
SC4001E0,6.38,-3.886886446886446e-05,-1.5615384615384604e-05
SC4001E0,6.39,-4.402637362637362e-05,-1.2736263736263724e-05
SC4001E0,6.4,-5.302857142857143e-05,-1.3504029304029292e-05
SC4001E0,6.41,-4.524542124542125e-05,-1.5615384615384604e-05
SC4001E0,6.42,-9.532014652014652e-05,-1.2736263736263724e-05
SC4001E0,6.43,-9.588278388278388e-05,-1.6767032967032957e-05
SC4001E0,6.44,-9.522637362637363e-05,-1.619120879120878e-05
SC4001E0,6.45,-9.335091575091574e-05,-1.695897435897435e-05
SC4001E0,6.46,-9.175677655677656e-05,-1.6479120879120867e-05
SC4001E0,6.47,-8.922490842490842e-05,-1.283223443223442e-05
SC4001E0,6.48,-8.631794871794872e-05,-1.1008791208791196e-05
SC4001E0,6.49,-8.20981684981685e-05,-9.857142857142845e-06
SC4001E0,6.5,-7.647179487179487e-05,-1.3120146520146508e-05
SC4001E0,6.51,-6.803223443223442e-05,-1.523150183150182e-05
SC4001E0,6.52,-5.6779487179487174e-05,-1.5135531135531124e-05
SC4001E0,6.53,-5.3403663003663e-05,-1.7438827838827824e-05
SC4001E0,6.54,-4.44014652014652e-05,-1.638315018315017e-05
SC4001E0,6.55,-3.286739926739926e-05,-1.3695970695970684e-05
SC4001E0,6.56,-3.0147985347985345e-05,-1.1200732600732588e-05
SC4001E0,6.57,-2.8366300366300363e-05,-9.089377289377278e-06
SC4001E0,6.58,-2.7241025641025638e-05,-7.937728937728926e-06
SC4001E0,6.59,-2.574065934065934e-05,-8.417582417582404e-06
SC4001E0,6.6,-1.9551648351648353e-05,-8.897435897435885e-06
SC4001E0,6.61,-2.1052014652014652e-05,-1.024102564102563e-05
SC4001E0,6.62,-2.133333333333333e-05,-5.92234432234431e-06
SC4001E0,6.63,-2.1989743589743588e-05,-2.7553113553113434e-06
SC4001E0,6.64,-1.4581684981684981e-05,-4.866666666666654e-06
SC4001E0,6.65,-1.0080586080586079e-05,-5.058608058608046e-06
SC4001E0,6.66,-7.267399267399267e-06,-6.306227106227094e-06
SC4001E0,6.67,-2.10989010989011e-06,-3.427106227106215e-06
SC4001E0,6.68,7.736263736263736e-06,-2.7553113553113434e-06
SC4001E0,6.69,1.2331135531135532e-05,-6.018315018315006e-06
SC4001E0,6.7,2.874139194139194e-05,-6.4021978021977896e-06
SC4001E0,6.71,-8.673992673992673e-06,-4.0029304029303905e-06
SC4001E0,6.72,8.861538461538462e-06,-2.8512820512820394e-06
SC4001E0,6.73,9.986813186813187e-06,-5.92234432234431e-06
SC4001E0,6.74,1.0924542124542124e-05,-6.306227106227094e-06
SC4001E0,6.75,1.9176556776556775e-05,-5.1545787545787424e-06
SC4001E0,6.76,1.8895238095238093e-05,-2.179487179487167e-06
SC4001E0,6.77,1.5800732600732602e-05,-1.5076923076922954e-06
SC4001E0,6.78,2.0489377289377288e-05,-1.5076923076922954e-06
SC4001E0,6.79,2.3677655677655678e-05,-1.3157509157509035e-06
SC4001E0,6.8,2.0208058608058606e-05,3.0989010989011114e-06
SC4001E0,6.81,1.973919413919414e-05,2.5230769230769354e-06
SC4001E0,6.82,1.308131868131868e-05,8.281318681318694e-06
SC4001E0,6.83,2.4615384615384616e-05,1.1832234432234445e-05
SC4001E0,6.84,2.33025641025641e-05,1.0872527472527486e-05
SC4001E0,6.85,2.5084249084249082e-05,6.553846153846166e-06
SC4001E0,6.86,2.499047619047619e-05,8.91575091575104e-07
SC4001E0,6.87,3.652454212454212e-05,-4.520146520146397e-07
SC4001E0,6.88,3.221098901098901e-05,-5.479853479853357e-07
SC4001E0,6.89,3.352380952380952e-05,-1.4117216117215996e-06
SC4001E0,6.9,3.4180219780219775e-05,1.0835164835164958e-06
SC4001E0,6.91,3.6618315018315016e-05,1.8512820512820636e-06
SC4001E0,6.92,3.071062271062271e-05,3.866666666666679e-06
SC4001E0,6.93,2.5178021978021977e-05,1.0835164835164958e-06
SC4001E0,6.94,3.1648351648351645e-05,2.197802197802321e-07
SC4001E0,6.95,3.108571428571429e-05,4.922344322344335e-06
SC4001E0,6.96,3.4180219780219775e-05,-2.179487179487167e-06
SC4001E0,6.97,3.455531135531135e-05,-3.043223443223431e-06
SC4001E0,6.98,2.864761904761905e-05,1.4673992673992796e-06
SC4001E0,6.99,1.2893772893772893e-05,1.2754578754578877e-06
SC4001E0,7.0,1.9551648351648353e-05,-3.715018315018303e-06
SC4001E0,7.01,-8.767765567765568e-06,-4.48278388278387e-06
SC4001E0,7.02,-8.861538461538462e-06,-4.290842490842479e-06
SC4001E0,7.03,-8.392673992673992e-06,-2.9472527472527347e-06
SC4001E0,7.04,-7.361172161172161e-06,-4.578754578754567e-06
SC4001E0,7.05,-5.2043956043956044e-06,1.2754578754578877e-06
SC4001E0,7.06,-3.328937728937729e-06,2.1391941391941516e-06
SC4001E0,7.07,4.2197802197802177e-07,1.94725274725276e-06
SC4001E0,7.08,7.548717948717948e-06,9.875457875457997e-07
SC4001E0,7.09,2.5084249084249082e-05,4.11721611721624e-07
SC4001E0,7.1,3.614945054945055e-05,2.1391941391941516e-06
SC4001E0,7.11,3.7837362637362634e-05,2.197802197802321e-07
SC4001E0,7.12,3.296117216117216e-05,2.6190476190476315e-06
SC4001E0,7.13,3.1460805860805854e-05,-2.7553113553113434e-06
SC4001E0,7.14,1.636336996336996e-05,-9.318681318681197e-07
SC4001E0,7.15,1.261245421245421e-05,-3.9069597069596944e-06
SC4001E0,7.16,1.0924542124542124e-05,-4.48278388278387e-06
SC4001E0,7.17,1.1018315018315018e-05,-1.6036630036629915e-06
SC4001E0,7.18,2.0114285714285714e-05,-1.2197802197802074e-06
SC4001E0,7.19,2.0583150183150183e-05,1.6593406593406715e-06
SC4001E0,7.2,4.402637362637362e-05,2.7838827838840117e-08
SC4001E0,7.21,5.499780219780219e-05,-1.4117216117215996e-06
SC4001E0,7.22,7.037655677655678e-05,-3.331135531135519e-06
SC4001E0,7.23,0.0001031032967032967,-1.4117216117215996e-06
SC4001E0,7.24,0.00010788571428571428,-1.1238095238095116e-06
SC4001E0,7.25,0.00014051868131868134,3.290842490842503e-06
SC4001E0,7.26,0.00014717655677655675,6.265934065934078e-06
SC4001E0,7.27,0.00015505347985347983,8.185347985348e-06
SC4001E0,7.28,0.00015617875457875458,6.45787545787547e-06
SC4001E0,7.29,0.00015627252747252749,7.129670329670342e-06
SC4001E0,7.3,0.00015655384615384616,4.922344322344335e-06
SC4001E0,7.31,0.00015627252747252749,3.962637362637375e-06
SC4001E0,7.32,0.00015646007326007328,2.7150183150183276e-06
SC4001E0,7.33,0.00015617875457875458,7.129670329670342e-06
SC4001E0,7.34,0.00015636630036630037,6.99633699633712e-07
SC4001E0,7.35,0.00015655384615384616,1.94725274725276e-06
SC4001E0,7.36,0.00015599120879120876,2.8109890109890236e-06
SC4001E0,7.37,0.0001553347985347985,8.761172161172174e-06
SC4001E0,7.38,0.00015458461538461537,9.624908424908439e-06
SC4001E0,7.39,0.00015111501831501832,1.5958974358974372e-05
SC4001E0,7.4,0.00014764542124542124,1.0200732600732613e-05
SC4001E0,7.41,0.00014558241758241757,6.45787545787547e-06
SC4001E0,7.42,0.0001424879120879121,1.1736263736263749e-05
SC4001E0,7.43,0.0001391120879120879,1.931794871794873e-05
SC4001E0,7.44,0.00013723663003663002,2.162124542124543e-05
SC4001E0,7.45,0.0001313289377289377,2.6611721611721627e-05
SC4001E0,7.46,0.00013658021978021976,1.643882783882785e-05
SC4001E0,7.47,0.00013451721611721612,1.9989743589743603e-05
SC4001E0,7.48,0.00013048498168498167,1.0872527472527486e-05
SC4001E0,7.49,0.00012317069597069598,1.883809523809525e-05
SC4001E0,7.5,0.00013067252747252746,1.3751648351648364e-05
SC4001E0,7.51,0.00012767179487179487,1.5958974358974372e-05
SC4001E0,7.52,0.000125796336996337,1.5383150183150196e-05
SC4001E0,7.53,0.00012401465201465202,1.8070329670329682e-05
SC4001E0,7.54,0.0001227018315018315,1.6342857142857156e-05
SC4001E0,7.55,0.00011923223443223443,1.643882783882785e-05
